,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61
545,1,1.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,
546,-1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,
547,-1,4.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,
548,-1,3.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,
549,-1,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,
550,1,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,3.0,4.0,
551,1,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,
552,-1,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,
553,-1,4.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,
554,1,4.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,
555,-1,1.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,
556,1,4.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,
557,1,1.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,
558,1,2.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,
559,1,1.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,
560,1,2.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,
561,-1,1.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,
562,1,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,
563,1,1.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,
564,1,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,
565,-1,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,
566,1,2.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,
567,1,1.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,
568,-1,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,
569,-1,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,
570,-1,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,
571,1,4.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,
572,-1,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,
573,-1,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,
574,-1,4.0,1.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,
575,-1,3.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,
576,1,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,
577,-1,1.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,
578,-1,3.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,
579,1,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,
580,1,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,
581,-1,1.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,
582,-1,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,
583,-1,4.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,
584,-1,2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,
585,-1,4.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,
586,1,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,
587,-1,1.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,
588,-1,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,
589,-1,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,
590,-1,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,
591,1,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,
592,1,4.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,
593,1,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,
594,1,1.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,
595,1,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,
596,1,1.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,
597,-1,4.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,
598,-1,2.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,
599,1,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,
600,-1,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,
